,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
922,17/12/2006,08:46:00,0.268,0.0,241.7,1.8,0.0,0.0,0.0
923,17/12/2006,08:47:00,0.222,0.0,242.47,1.0,0.0,0.0,0.0
924,17/12/2006,08:48:00,1.6219999999999999,0.046,241.27,7.8,0.0,0.0,0.0
925,17/12/2006,08:49:00,2.296,0.048,241.03,9.4,0.0,1.0,0.0
926,17/12/2006,08:50:00,2.278,0.054000000000000006,241.14,9.4,0.0,0.0,0.0
927,17/12/2006,08:51:00,2.296,0.05,240.7,9.4,0.0,0.0,0.0
928,17/12/2006,08:52:00,2.26,0.055999999999999994,239.73,9.4,0.0,0.0,0.0
929,17/12/2006,08:53:00,2.94,0.218,238.57,12.4,0.0,0.0,0.0
930,17/12/2006,08:54:00,2.792,0.17,238.51,11.6,0.0,0.0,0.0
931,17/12/2006,08:55:00,1.158,0.248,239.96,6.0,0.0,1.0,0.0
932,17/12/2006,08:56:00,0.932,0.39799999999999996,240.25,4.2,0.0,0.0,0.0
933,17/12/2006,08:57:00,2.5140000000000002,0.368,239.1,11.2,0.0,0.0,0.0
934,17/12/2006,08:58:00,2.984,0.33399999999999996,239.27,12.4,0.0,1.0,0.0
935,17/12/2006,08:59:00,2.9960000000000004,0.33799999999999997,238.94,12.6,0.0,1.0,0.0
936,17/12/2006,09:00:00,2.94,0.31,239.09,12.2,0.0,1.0,0.0
937,17/12/2006,09:01:00,3.278,0.158,239.63,14.2,0.0,7.0,0.0
938,17/12/2006,09:02:00,5.9079999999999995,0.134,237.9,25.4,0.0,38.0,0.0
939,17/12/2006,09:03:00,7.064,0.124,235.57,30.0,0.0,37.0,0.0
940,17/12/2006,09:04:00,6.926,0.11800000000000001,235.35,29.4,0.0,37.0,0.0
941,17/12/2006,09:05:00,6.58,0.055999999999999994,235.15,28.2,0.0,38.0,0.0
942,17/12/2006,09:06:00,6.05,0.0,235.22,26.2,0.0,37.0,0.0
943,17/12/2006,09:07:00,6.104,0.05,235.32,25.8,0.0,37.0,0.0
944,17/12/2006,09:08:00,4.762,0.08800000000000001,237.44,20.0,0.0,38.0,0.0
945,17/12/2006,09:09:00,4.506,0.08800000000000001,237.25,19.0,0.0,38.0,0.0
946,17/12/2006,09:10:00,4.4719999999999995,0.08800000000000001,236.34,18.8,0.0,37.0,0.0
947,17/12/2006,09:11:00,3.708,0.084,236.82,16.2,0.0,27.0,0.0
948,17/12/2006,09:12:00,0.7240000000000001,0.054000000000000006,240.88,4.6,0.0,2.0,0.0
949,17/12/2006,09:13:00,1.892,0.066,239.37,9.0,0.0,26.0,0.0
950,17/12/2006,09:14:00,2.012,0.0,239.17,9.0,0.0,2.0,0.0
951,17/12/2006,09:15:00,2.372,0.0,238.36,9.8,0.0,1.0,0.0
952,17/12/2006,09:16:00,2.386,0.0,238.96,10.0,0.0,0.0,0.0
953,17/12/2006,09:17:00,2.4,0.064,238.59,10.0,0.0,1.0,0.0
954,17/12/2006,09:18:00,2.424,0.068,238.48,10.0,0.0,2.0,0.0
955,17/12/2006,09:19:00,1.0659999999999998,0.05,240.0,6.0,0.0,1.0,0.0
956,17/12/2006,09:20:00,0.38,0.0,240.77,1.6,0.0,2.0,0.0
957,17/12/2006,09:21:00,1.632,0.0,239.72,7.8,0.0,1.0,0.0
958,17/12/2006,09:22:00,2.41,0.0,239.47,10.0,0.0,1.0,0.0
959,17/12/2006,09:23:00,2.38,0.062,239.45,9.8,0.0,0.0,0.0
960,17/12/2006,09:24:00,2.4019999999999997,0.06,239.23,10.0,0.0,1.0,0.0
961,17/12/2006,09:25:00,2.438,0.066,239.37,10.2,0.0,1.0,0.0
962,17/12/2006,09:26:00,2.432,0.066,239.18,10.0,0.0,1.0,0.0
963,17/12/2006,09:27:00,1.64,0.054000000000000006,239.87,8.0,0.0,2.0,0.0
964,17/12/2006,09:28:00,0.424,0.0,240.71,1.8,0.0,2.0,0.0
965,17/12/2006,09:29:00,1.41,0.124,239.52,7.2,0.0,5.0,0.0
966,17/12/2006,09:30:00,2.722,0.136,237.51,11.4,0.0,5.0,0.0
967,17/12/2006,09:31:00,2.7119999999999997,0.136,237.44,11.4,0.0,5.0,0.0
968,17/12/2006,09:32:00,2.7060000000000004,0.134,237.39,11.4,0.0,5.0,0.0
969,17/12/2006,09:33:00,2.488,0.11199999999999999,237.7,10.4,0.0,1.0,0.0
970,17/12/2006,09:34:00,2.424,0.07200000000000001,238.73,10.0,0.0,0.0,0.0
971,17/12/2006,09:35:00,1.258,0.184,239.79,6.8,0.0,0.0,0.0
972,17/12/2006,09:36:00,0.37,0.20600000000000002,240.85,1.8,0.0,0.0,0.0
973,17/12/2006,09:37:00,0.7859999999999999,0.20199999999999999,240.73,4.8,0.0,0.0,0.0
974,17/12/2006,09:38:00,2.474,0.17600000000000002,238.59,10.4,0.0,0.0,0.0
975,17/12/2006,09:39:00,2.474,0.17600000000000002,238.58,10.4,0.0,0.0,0.0
976,17/12/2006,09:40:00,2.488,0.17800000000000002,239.21,10.4,0.0,0.0,0.0
977,17/12/2006,09:41:00,2.4859999999999998,0.17800000000000002,239.29,10.4,0.0,0.0,0.0
978,17/12/2006,09:42:00,2.444,0.13,238.64,10.2,0.0,0.0,0.0
979,17/12/2006,09:43:00,2.272,0.048,239.04,9.6,0.0,0.0,0.0
980,17/12/2006,09:44:00,0.33799999999999997,0.076,241.21,1.4,0.0,0.0,0.0
981,17/12/2006,09:45:00,0.29,0.0,241.1,1.4,0.0,0.0,0.0
982,17/12/2006,09:46:00,1.466,0.0,240.92,7.4,0.0,0.0,0.0
983,17/12/2006,09:47:00,2.324,0.05,239.84,9.6,0.0,0.0,0.0
984,17/12/2006,09:48:00,2.32,0.052000000000000005,239.14,9.6,0.0,0.0,0.0
985,17/12/2006,09:49:00,2.3080000000000003,0.052000000000000005,238.59,9.6,0.0,0.0,0.0
986,17/12/2006,09:50:00,2.314,0.054000000000000006,238.76,9.6,0.0,0.0,0.0
987,17/12/2006,09:51:00,2.312,0.052000000000000005,239.03,9.6,0.0,0.0,0.0
988,17/12/2006,09:52:00,2.306,0.052000000000000005,239.26,9.6,0.0,0.0,0.0
989,17/12/2006,09:53:00,0.444,0.0,241.82,3.0,0.0,0.0,0.0
990,17/12/2006,09:54:00,0.268,0.0,242.48,1.2,0.0,0.0,0.0
991,17/12/2006,09:55:00,1.8459999999999999,0.046,240.12,8.4,0.0,0.0,0.0
992,17/12/2006,09:56:00,2.3080000000000003,0.054000000000000006,238.67,9.6,0.0,0.0,0.0
993,17/12/2006,09:57:00,2.29,0.055999999999999994,238.04,9.6,0.0,0.0,0.0
994,17/12/2006,09:58:00,2.2880000000000003,0.055999999999999994,238.09,9.6,0.0,0.0,0.0
995,17/12/2006,09:59:00,2.296,0.054000000000000006,238.13,9.6,0.0,0.0,0.0
996,17/12/2006,10:00:00,2.292,0.054000000000000006,238.03,9.6,0.0,0.0,0.0
997,17/12/2006,10:01:00,0.37,0.0,240.26,2.4,0.0,0.0,0.0
998,17/12/2006,10:02:00,0.47200000000000003,0.0,240.15,2.4,0.0,0.0,0.0
